36352	36181	36198	36299
36576	36123	35998	36346
36474	36325	36285	36229
36511	36350	36266	36210
36516	36370	36333	36334
36499	36410	36443	36517
36704	36572	36366	36246
36441	36318	36374	36420
36402	36278	36213	36345
36660	36459	36477	36461
36572	36422	36487	36459
36646	36490	36309	36422
36688	36362	36457	36411
36522	36450	36459	36381
36639	36443	36376	36481
36447	36241	36451	36626
36869	36482	36478	36460
36643	36499	36416	36481
36942	36606	36483	36402
36686	36597	36556	36627
36921	36681	36507	36568
36798	36628	36582	36644
36957	36758	36729	36829
36885	36758	36671	36809
37045	36806	36793	36895
36961	36883	36814	36603
37201	36959	36905	36969
37262	37013	36856	36974
37097	36857	36886	36963
37443	37007	36879	36999
37209	37086	37007	37132
37383	37208	37186	37099
37307	37086	37114	37158
37258	37161	37134	37153
37295	37141	37176	37193
37572	37266	37208	37296
37400	37267	37232	37230
37521	37213	37163	37165
37375	37207	37229	37277
37585	37386	37099	37129
37524	37472	37453	37347
37347	37216	37158	37285
37498	37321	37347	37410
37638	37324	37285	37306
37428	37290	37350	37396
37478	37316	37314	37344
37714	37514	37329	37319
37542	37461	37444	37288
37745	37505	37399	37503
37526	37425	37475	37500
37611	37441	37418	37462
37719	37576	37655	37477
38025	37624	37576	37598
37778	37632	37521	37564
37937	37678	37557	37677
37531	37369	37458	37745
37871	37789	37789	37700
37819	37683	37781	37815
38031	37923	37914	37998
38082	37894	37720	37786
38156	37818	37864	37871
38036	37922	37923	37932
38212	38097	37955	37810
38121	38028	38086	38029
38390	38227	38137	38192
38210	38044	38034	38147
38490	38306	38133	38178
38504	38309	38282	38211
38538	38208	38304	38382
38600	38255	38279	38634
38465	38370	38449	38415
38607	38308	38352	38420
38552	38414	38457	38467
38766	38555	38388	38403
38871	38410	38292	38464
39018	38621	38455	38524
38639	38426	38458	38538
38793	38532	38536	38627
38620	38569	38596	38650
38660	38452	38520	38746
38711	38601	38623	38651
38832	38549	38603	38741
38752	38597	38645	38760
38995	38739	38646	38785
38977	38790	38718	38667
39178	38751	38726	38890
38907	38691	38820	38951
39090	38963	38884	38862
39144	38904	38845	38954
39065	38841	38865	38991
39062	38806	38804	38863
39150	38924	38812	38847
39044	38930	38968	38983
39103	38971	38923	38929
39010	38827	38948	38915
39217	38955	38895	39009
39102	38878	38882	38984
39102	38863	38931	38827
38975	38829	38807	38954
39051	38916	39028	39028
39175	39047	39065	39069
39181	38969	39022	39059
39220	39053	39038	39096
39252	39005	38907	39038
39123	39022	39041	39094
39162	38967	38938	39098
39133	38949	38914	39039
39287	39079	39123	39085
39209	38878	38876	39086
39194	38918	39107	39305
39317	39180	39102	39209
39204	39103	39152	39177
39314	39213	39177	39130
39316	39116	39237	39155
39447	39267	39052	39026
39555	39297	39108	39190
39301	39239	39395	39305
39589	39452	39369	39393
39724	39519	39527	39513
39495	39341	39294	39396
39483	39360	39424	39461
39566	39414	39306	39297
39325	39212	39584	39490
39656	39506	39514	39390
39841	39482	39409	39584
39831	39746	39549	39436
39817	39573	39502	39607
39584	39527	39543	39481
39562	39452	39564	39684
39715	39529	39608	39663
39734	39627	39630	39594
39574	39444	39588	39545
39869	39635	39657	39521
39832	39579	39496	39619
39828	39474	39472	39416
39634	39417	39484	39528
39800	39514	39471	39466
39996	39710	39639	39597
39819	39633	39443	39481
39914	39599	39474	39607
39796	39578	39602	39607
39638	39367	39392	39449
39791	39579	39619	39586
39716	39560	39624	39434
39739	39566	39607	39633
39735	39651	39627	39736
39946	39696	39761	39675
39837	39717	39633	39690
39819	39559	39585	39539
39878	39706	39667	39611
39905	39717	39595	39753
39915	39765	39777	39780
40007	39737	39693	39736
40101	39788	39708	39688
40079	39815	39793	39857
39971	39855	39906	39857
40222	39974	39633	39678
40287	39928	39836	39861
39985	39908	39888	40009
40022	39766	39816	39839
40080	39855	39906	39930
40042	39864	39810	39998
40179	40015	39965	39964
40053	39895	40009	40077
40254	40055	39969	39921
39918	39782	39930	39995
40156	39913	39871	39933
40188	40018	40112	39916
40332	40028	39943	39943
40307	40033	39951	40088
40230	40039	40018	40133
40343	40043	40034	40064
40411	40142	40074	40232
40198	40141	40069	40109
40438	40194	40145	40281
40424	40099	39969	40009
40352	39972	39917	39881
40148	39949	39863	40011
40174	40010	40000	40084
40291	40095	40138	40221
40271	40053	40030	39990
40136	40010	39876	40069
40225	40143	40194	40203
40276	40133	40055	40048
40188	39963	40096	40179
40288	40052	40015	40128
40198	40036	40108	40147
40379	40093	39947	40021
40208	40072	40242	40263
40324	40141	40102	40196
40323	40105	40049	40146
40351	40136	40206	40265
40269	39972	40016	40100
40291	40123	40197	40230
40274	40144	39971	40037
40246	40055	40054	40103
40172	40022	40181	40148
40297	40203	40244	40224
40302	40121	40126	40122
40278	40068	40022	40075
40237	40096	40145	40257
40254	40102	39926	40026
40374	40173	40063	40050
40233	40134	40238	40217
40321	40125	40035	39872
40170	39988	40061	40188
40289	40022	39982	39967
40053	39969	39815	39847
40059	39786	39681	39820
40046	39924	39911	39915
40041	39923	39937	39856
39822	39666	39583	39660
39853	39767	39642	39683
39898	39724	39686	39666
39939	39702	39686	39718
39855	39634	39628	39790
39905	39625	39520	39592
39862	39658	39669	39660
39780	39636	39634	39608
39717	39563	39621	39676
39950	39721	39763	39791
40095	39921	39942	39944
40099	39897	39805	39865
40044	39799	39862	40042
40286	40166	40069	40004
40325	40086	40066	40096
40436	40296	40124	40175
40518	40453	40333	40207
40554	40339	40226	40300
40672	40373	40261	40282
40442	40312	40388	40434
40564	40492	40543	40578
40501	40438	40564	40372
40605	40428	40419	40574
40733	40594	40584	40516
40940	40716	40549	40535
40886	40672	40591	40555
40753	40616	40481	40697
40654	40571	40665	40705
40975	40874	40885	40947
40888	40672	40613	40646
40892	40611	40693	40803
40931	40788	40833	40859
40977	40863	40849	40829
41040	40806	40705	40821
41244	40918	40868	40945
41157	40909	40866	41065
41201	40817	40841	41048
40963	40834	40813	40904
41154	40930	40813	41037
41286	40978	41056	41087
41281	41080	41141	41054
41449	41097	41115	41140
41311	41095	41199	41240
41437	41074	41168	41352
41407	41073	41063	41219
41578	41298	41276	41358
41522	41399	41355	41197
41695	41402	41335	41493
41624	41375	41362	41474
41753	41411	41410	41531
41663	41360	41394	41537
41696	41527	41565	41540
41777	41621	41637	41671
41746	41609	41657	41629
41858	41660	41652	41696
41829	41654	41713	41652
41891	41757	41898	41663
41841	41710	41782	41852
41728	41624	41697	41736
41970	41772	41476	41534
42190	41881	41811	41891
42061	41934	41951	41953
42212	41985	41883	42052
42171	42060	42030	41974
42275	42035	42030	41938
42233	41914	41910	42030
42280	41947	41968	42137
42303	42137	42165	42181
42299	42099	42245	42305
42517	42169	42067	42291
42402	42239	42181	42297
42586	42348	42289	42260
42193	42114	42304	42176
42515	42388	42318	42297
42364	42264	42341	42210
42617	42410	42389	42397
42519	42285	42307	42323
42733	42519	42423	42482
42843	42675	42562	42474
42791	42581	42564	42613
42788	42594	42611	42759
42892	42573	42569	42653
42768	42707	42567	42566
42790	42547	42676	42757
42863	42675	42675	42595
42978	42669	42580	42793
43050	42828	42748	42775
42893	42687	42707	42794
42958	42874	42616	42676
43005	42817	42787	42835
43102	42884	42843	42859
43198	42882	42721	42891
43263	42882	42824	43009
43151	42837	42755	42903
43303	43040	42920	42943
43094	42931	43136	43105
43163	42920	42929	43009
43377	43054	42973	43155
43484	43112	43088	43155
43305	43194	43274	43372
43305	43156	43066	43128
43513	43222	43151	43175
43464	43290	43134	43246
43703	43500	43367	43497
43696	43474	43439	43393
43723	43630	43423	43471
43879	43564	43411	43378
43621	43463	43540	43445
43612	43460	43358	43294
43616	43432	43520	43546
43688	43451	43417	43496
43638	43320	43299	43293
43759	43441	43362	43488
43735	43664	43458	43552
43600	43507	43626	43484
43607	43474	43523	43629
43825	43587	43626	43734
43907	43665	43686	43653
43888	43744	43700	43853
44086	43838	43855	43822
44177	43750	43642	43851
43783	43652	43659	43681
43898	43650	43700	43852
44035	43845	43774	43932
44154	43844	43845	43840
44102	43861	43936	44037
43954	43791	43816	43999
44235	43963	44098	43952
44218	43979	43865	43871
44357	44162	44193	44155
44230	43998	43994	44043
44101	44003	44026	44122
44258	44107	44173	44131
44199	44112	44217	44145
44337	44156	44220	44128
44375	44135	44224	44434
44426	44311	44319	44363
44551	44351	44336	44395
44373	44274	44618	44516
44538	44350	44433	44478
44858	44416	44305	44451
44667	44430	44235	44338
44769	44458	44424	44535
44793	44546	44659	44610
44943	44671	44628	44709
44955	44749	44814	44885
44914	44779	44782	44717
45001	44757	44811	44753
45026	44858	44740	44782
45189	44747	44606	44682
45014	44699	44609	44695
44944	44883	44773	44845
45115	44923	44805	44761
45214	44937	44849	44765
45070	44777	44786	44861
45285	45110	44916	44894
45068	44886	44984	44927
45018	44843	44793	44941
45159	44860	44856	44952
45073	44982	44956	44816
44958	44866	44855	44796
45014	44836	44826	44961
44995	44877	44833	44702
45116	44878	44896	44786
45167	44849	44830	44869
45007	44861	44948	44942
45033	44904	44792	44866
45147	44742	44701	44761
45115	44904	44884	44873
44969	44907	44968	44843
45111	44670	44627	44897
44887	44689	44800	44851
45111	44835	44862	44930
45044	44887	44884	44948
45062	44892	44955	44878
45201	44824	44824	44989
45266	44935	44834	44904
45301	45017	45030	44984
45250	45074	44956	44900
45241	45029	44872	44872
45146	44888	44981	44990
45174	45001	45046	45208
45284	45112	45166	45264
45387	45172	45051	45166
45175	44921	44832	45010
45333	45165	45132	45134
45415	45099	45128	44979
45095	44991	45175	45200
45442	45211	45018	45146
45530	45401	45334	45228
45289	45224	45284	45196
45346	44989	44998	45178
45347	45264	45270	45299
45477	45293	45169	45017
45520	45262	45171	45099
45371	45206	45301	45108
45436	45195	45187	45345
45587	45385	45281	45312
45312	45053	45129	45188
45432	45192	45296	45341
45471	45170	45230	45163
45351	45151	45218	45155
45556	45247	45194	45277
45352	45191	45112	44980
45397	45063	45078	45255
45479	45288	45171	45210
45365	45273	45283	45241
45532	45318	45244	45245
45607	45276	45264	45475
45453	45260	45335	45335
45443	45267	45248	45205
45490	45082	45076	45393
45417	45203	44997	45022
45462	45356	45168	45227
45565	45370	45246	45161
45687	45410	45216	45282
45358	45280	45250	45216
45711	45440	45244	45306
45402	45306	45468	45465
45898	45533	45528	45649
45764	45417	45505	45560
45763	45496	45427	45544
45857	45437	45402	45479
